SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
101322.0,0,1.0,5.143063467521784e-14,0,1.0,6.489823532331762e-14,3,1.0,7.698578068763589e-14,0,1.0,8.85998748858114e-14,0,1.0,9.948042700981048e-14,5,1.0,1.0969155354423114e-13
101330.0,1,0.9999987757652844,2.580978459333289e-05,2,0.9928156774006889,0.038805713872200005,1,0.9884107492255095,0.04557760852235682,1,0.9989108439403896,0.005415416564265306,2,0.9987521980079276,0.0053842391322453,2,0.9958479488999958,0.013831856876816684
101355.0,0,0.9999999999937685,2.4095488147939407e-10,0,0.9999995738407235,6.077900678825881e-06,2,0.9975765097985422,0.012274545863292312,0,0.9957672232080201,0.016996924918875216,4,0.9999952397241968,3.521589881835014e-05,0,0.9971378875284246,0.01008223446017747
101356.0,1,0.9999897846900808,0.0001840961799029388,2,0.9995497905566995,0.0035868453173056756,1,0.8779168065598287,0.26795989021264444,1,0.9996439828812871,0.002031285605922024,2,0.9999954247029668,3.4030526718180754e-05,2,0.9992106116947171,0.003314833893173056
101359.0,1,0.9983159093552556,0.01794448100316636,1,0.9996229025700508,0.0030528316643266846,0,0.9999090909679847,0.0007132674065801645,3,0.9999577730104318,0.00029062378662383324,5,0.9869602808178967,0.03923307590924541,1,0.9993594452856573,0.002905447979514063
101366.0,1,0.9903105721216128,0.07872714134249001,2,0.9439600952990338,0.19817386989647187,0,0.999175938016779,0.004896454681023603,4,0.990816340871015,0.03421526880268945,1,0.9999637987957568,0.0002438975745972663,2,0.999086949359345,0.0037627345658345114
101370.0,1,0.9999976218616593,4.785867681735966e-05,2,0.9999987924034466,1.6710520097304153e-05,1,0.9998648941752782,0.0009658881255367048,1,0.9999999276856775,8.10050232797671e-07,2,0.9999999431054308,5.826666938837331e-07,2,0.9999881137822614,7.614793157611444e-05
101372.0,1,0.9999954107002587,8.800434881046834e-05,2,0.9721695911796936,0.11571223231285177,0,0.9516367048349269,0.13970229377690646,3,0.8198161049939944,0.29306646539237646,2,0.9098983492846867,0.16898094780003317,2,0.9986754188514628,0.0051910186818850375
101379.0,1,0.9999443049444862,0.0008674363478032353,2,0.9999507518659453,0.0005150835898867952,1,0.9986789602294296,0.007269917448578625,2,0.9999409833034847,0.0003949648744980428,4,0.9924923942199396,0.024672794365550067,4,0.9359107133575184,0.12238212214910742
101399.0,1,0.9999423684818869,0.0008947544413596709,2,0.9772804111734702,0.09879413489608856,1,0.9450397223515935,0.15358933848573386,1,0.9192595127629296,0.17563890483449524,2,0.9960772106006152,0.015124045983755743,6,0.8780329544855608,0.19162933412864352
