SEQN,K2_cluster,K2_max_posterior,K2_norm_entropy,K3_cluster,K3_max_posterior,K3_norm_entropy,K4_cluster,K4_max_posterior,K4_norm_entropy,K5_cluster,K5_max_posterior,K5_norm_entropy,K6_cluster,K6_max_posterior,K6_norm_entropy,K7_cluster,K7_max_posterior,K7_norm_entropy
94907.0,1,0.9955361582129795,0.04127700505493431,1,0.9947412309926951,0.03187784673682298,0,0.99762027376378,0.013430492696400946,3,0.5710922985058233,0.4564979482473379,3,0.7320460837968221,0.37414688043155514,5,0.5682206814106309,0.49766605929390423
94908.0,1,0.9981663259222001,0.01931302290265908,1,0.9884552696072532,0.057944769025023414,0,0.8548876180463333,0.317036959944798,2,0.959301185060414,0.12444548074518645,0,0.4758034640404306,0.7227261355174384,1,0.8897772360756451,0.22072627546831824
94909.0,0,0.9999999722392982,7.369099024031728e-07,2,0.9823848673793794,0.08065314281052731,2,0.9999999383098858,7.841763700426695e-07,4,0.9999335552457119,0.000444783276137601,4,0.9993011572937105,0.003223897772426011,0,0.8903301084684878,0.17772094535829153
94916.0,1,0.9999773632676893,0.00038196437675035584,1,0.9755690323751693,0.10475539268821245,0,0.9988760022540053,0.006884236760824249,3,0.9996786632711618,0.0019475383772287534,3,0.9995363998327164,0.0024862987357504593,5,0.9919229068564207,0.02453766300998922
94918.0,1,0.9858128794978709,0.1074204336368641,2,0.9132418399141667,0.30225643657235374,1,0.9763321983995947,0.09889270831809768,2,0.9686019708228472,0.10129967187188127,0,0.7501177602288968,0.3278405771710096,2,0.9284045322523983,0.1484361017478702
94920.0,1,0.998410982333902,0.01706477426097366,1,0.8325077688856608,0.42512874415311,0,0.9955325912952832,0.02112103186768965,3,0.9950527000240975,0.02203088045739474,3,0.9894512492164571,0.03668150670407796,5,0.9918268931705324,0.029449771120448054
94921.0,1,0.9999366574901251,0.0009747852188176974,1,0.9726879723312564,0.11404548485056892,0,0.7806204045710716,0.39911735016082645,3,0.5732818409077739,0.5516363017576984,0,0.5310936562082501,0.47692780372327687,5,0.48633813877751125,0.48866742616848463
94922.0,1,0.9999330847450542,0.0010244693479421866,1,0.9844842235048117,0.07286149332240813,1,0.7704217046789227,0.39368535336714766,0,0.7913157817944391,0.3989814596448511,2,0.8960869465998007,0.22179426974534436,3,0.5796774508741286,0.4499704899474212
94926.0,1,0.9999964044267652,7.021449515784645e-05,1,0.9959140312345673,0.024168416413243982,1,0.9961506683892491,0.018288150237806756,0,0.9973743545670604,0.011665374734773958,2,0.9977266601691563,0.009556167428326849,3,0.9983225590790542,0.007248099216629952
94927.0,1,0.9988770782832873,0.012622102346670166,1,0.9898469797050911,0.056072580451715856,0,0.9752564174702292,0.08389762844472948,3,0.998691679532819,0.006535441207574225,3,0.978520230035459,0.05971034001068707,5,0.9950795476895891,0.016141696398651036
94929.0,1,0.9998591092524268,0.0020056824888016874,1,0.9779648309682152,0.09639546098539384,0,0.9045193999949779,0.23397974218629355,3,0.4548508610427303,0.6653438911616738,3,0.5580906827634109,0.4629135004573953,1,0.523736539095279,0.5410084873260286
94930.0,1,0.9994254490930797,0.007013863614718284,1,0.9957556887522636,0.02578005857941965,0,0.9977692903102879,0.011643913371315092,3,0.9993115642196684,0.0038744838195036695,3,0.9921597775173882,0.027631454716643536,5,0.9907739056087211,0.028828995541686255
94933.0,1,0.9999628191601048,0.0006007586910656156,1,0.9637895226336494,0.14195398171486986,1,0.8428161321420222,0.31812691572853813,3,0.9764811434138144,0.0800700988532627,3,0.9539007397887949,0.12366549036077941,5,0.8165294015399258,0.3297455952102208
94935.0,1,0.9999396374253082,0.0009331231684686939,2,0.9361643001039843,0.21611590815881454,1,0.9168092657709476,0.2429288253518557,3,0.9711824508977981,0.10053608922254045,3,0.6074234293542632,0.40718870944399593,2,0.696384543056586,0.39009972703423507
94936.0,1,0.9999976904285316,4.6576288845813176e-05,1,0.9956239929060616,0.025612541333119528,1,0.5394394888030233,0.4995818485047289,0,0.6884905021771778,0.3871353266770697,2,0.6043078136172361,0.37553022090151905,3,0.9383195360006472,0.12141486803253801
94938.0,1,0.9994760228654338,0.006466153205353028,1,0.8444381297441782,0.393818430915669,1,0.568957795155345,0.5646724042928978,3,0.8499762911585084,0.33068292939134075,3,0.6023113564077911,0.46468464828191564,5,0.8221676180084717,0.3056580975026915
94939.0,1,0.9904625847360649,0.07771066141879379,1,0.9853158645108145,0.07145003589930404,0,0.9169115940118484,0.22310603816930613,2,0.9360721922747225,0.17543880910009615,2,0.4335642361266868,0.6683570918859386,1,0.6698090480744752,0.5127173415397546
