SEQN,P_cluster_1,P_cluster_2,max_posterior,entropy_raw,entropy_norm
96644.0,0.9794969317843247,0.02050306821567586,0.9794969317843247,0.09999056067953353,0.14425588602807002
96646.0,0.9992181824135818,0.0007818175864179786,0.9992181824135818,0.006374548204915768,0.009196529083139622
96649.0,1.222484452664488e-08,0.999999987775155,0.999999987775155,2.3495901203734073e-07,3.3897420147844176e-07
96651.0,0.8520157748385638,0.14798422516143656,0.8520157748385638,0.41919652874844376,0.6047727531832476
96652.0,0.9983571327883796,0.0016428672116210418,0.9983571327883796,0.012174451667438854,0.017564021046156408
96654.0,0.9175969372969286,0.08240306270307192,0.9175969372969286,0.28459960778011906,0.41059044278332185
96658.0,0.9942199916175223,0.005780008382476532,0.9942199916175223,0.03554967889909376,0.05128734545291759
96659.0,0.9542109198313152,0.04578908016868516,0.9542109198313152,0.1859246109437634,0.2682325141877773
96660.0,0.999083653919368,0.0009163460806334021,0.999083653919368,0.007325873647376194,0.010569001581248778
96661.0,0.9999763113212822,2.3688678716156032e-05,0.9999763113212822,0.0002759849862244242,0.00039816217098578567
96663.0,0.9999096594677283,9.034053227016145e-05,0.9999096594677283,0.0009315806524061307,0.00134398678741443
96667.0,0.841797936528463,0.15820206347153823,0.841797936528463,0.43667642793739697,0.6299909170583894
96669.0,0.999603819488411,0.00039618051158842683,0.999603819488411,0.0034996377674718303,0.005048910052039333
96671.0,0.9996442578415731,0.0003557421584286776,0.9996442578415731,0.003180735629729297,0.004588831519389291
96672.0,0.9995021622389471,0.0004978377610533294,0.9995021622389471,0.0042838876386244755,0.0061803434519690625
96674.0,0.9778871530878555,0.022112846912144185,0.9778871530878555,0.10615178618696439,0.1531446555134391
96677.0,0.9927948828658383,0.007205117134160468,0.9927948828658383,0.04272167965364237,0.061634355374756776
96679.0,0.9987051661631126,0.001294833836889021,0.9987051661631126,0.009903828206848583,0.014288203839836687
96681.0,0.9980179233253166,0.0019820766746819103,0.9980179233253166,0.014315783588718763,0.02065330998988417
96688.0,0.9785192883018081,0.02148071169819253,0.9785192883018081,0.10374714999664131,0.14967549880651787
96692.0,0.9991003816238008,0.0008996183762001738,0.9991003816238008,0.007208722984345487,0.010399988900657523
96694.0,0.9960645029103713,0.003935497089628605,0.9960645029103713,0.02572141622862856,0.03710815963768333
96697.0,0.9999933554958229,6.644504176745511e-06,0.9999933554958229,8.585840365572787e-05,0.00012386749317276144
96698.0,0.9970623569403304,0.002937643059670902,0.9970623569403304,0.02006021688128481,0.028940775413786667
96699.0,0.9909854341621922,0.009014565837807773,0.9909854341621922,0.0514226235177009,0.07418716393848727
96700.0,0.9777974141826159,0.02220258581738442,0.9777974141826159,0.10649164207291523,0.1536349639147173
96701.0,0.00024841791458373797,0.9997515820854181,0.9997515820854181,0.002310354640180602,0.0033331371820833596
96704.0,3.144945405902687e-14,0.999999999999968,0.999999999999968,1.0091952536222127e-12,1.455960987689446e-12
96705.0,0.998645055803936,0.0013549441960645052,0.998645055803936,0.010302070552886188,0.014862746097537126
96706.0,0.7407714898434369,0.2592285101565633,0.7407714898434369,0.5722484152517693,0.8255799508402958
96708.0,0.09915539135831192,0.9008446086416877,0.9008446086416877,0.32322320543311966,0.46631251557859643
96711.0,0.9988885877795047,0.0011114122204951198,0.9988885877795047,0.008670757891406618,0.012509259410681173
96712.0,0.39942562226745476,0.6005743777325452,0.6005743777325452,0.67277808945795,0.9706136132797359
96718.0,0.9373057027447778,0.06269429725522338,0.9373057027447778,0.23431750359314404,0.3380487004273108
96720.0,0.9989106321231166,0.0010893678768824023,0.9989106321231166,0.008520613728204505,0.012292647171011062
96721.0,0.2075862161024426,0.7924137838975566,0.7924137838975566,0.5107409774444366,0.7368434753378706
96722.0,0.016483189787619416,0.9835168102123822,0.9835168102123822,0.0840169111148973,0.12121078101627117
96723.0,0.9999276984418829,7.230155811825757e-05,0.9999276984418829,0.0007616700711337321,0.0010988576344181794
96725.0,0.9987421175853191,0.0012578824146809188,0.9987421175853191,0.009657639274283928,0.013933028287703911
96727.0,3.962671691942808e-06,0.9999960373283087,0.9999960373283087,5.325272060526845e-05,7.682743593106631e-05
96730.0,0.9955220060185638,0.004477993981435837,0.9955220060185638,0.028687541924580673,0.041387374469886766
96731.0,0.9969300444875344,0.0030699555124645184,0.9969300444875344,0.02082828404066838,0.030048862095699014
96732.0,0.6133245617648082,0.3866754382351903,0.6133245617648082,0.6672377159902642,0.9626205439532327
96736.0,0.9963353297949278,0.0036646702050715622,0.9963353297949278,0.024213144316399673,0.034932183229598596
96737.0,0.9995960043901956,0.000403995609804008,0.9995960043901956,0.003560778732067731,0.005137117818457007
96740.0,0.3703430033595018,0.629656996640499,0.629656996640499,0.6591379805080165,0.9509350957404817
96743.0,0.9910169528063572,0.008983047193641406,0.9910169528063572,0.0512744346946819,0.07397337265840259
96744.0,0.9027555905591466,0.09724440944085444,0.9027555905591466,0.31898578788484977,0.46019921429553157
