SEQN,P_cluster_1,P_cluster_2,P_cluster_3,P_cluster_4,P_cluster_5,P_cluster_6,P_cluster_7,max_posterior,entropy_raw,entropy_norm
101462.0,3.837686608560091e-29,0.9999999919372087,7.106721920025422e-48,8.062789019584116e-09,6.895524479410333e-27,0.0,1.6259962451806667e-54,0.9999999919372087,1.5832115390110068e-07,8.136097855184183e-08
101464.0,1.2192483022545608e-10,9.793178464392071e-14,0.9999998861198798,9.488572586572762e-29,3.379095748724732e-09,0.0,1.1037900121603047e-07,0.9999998861198798,1.950777259729878e-06,1.002501200107789e-06
101472.0,7.847989534420756e-06,0.3190766993932645,0.6809152955548546,1.5632510225584404e-07,5.663659446080961e-10,0.0,1.7087886135432283e-10,0.6809152955548546,0.6262711892241365,0.32183972601621624
101484.0,0.001357891685541522,1.7425763419839606e-05,5.254400057268097e-13,8.082939459108754e-06,0.9984823712000264,0.0,0.00013422841102749962,0.9984823712000264,0.011963534454314124,0.0061480405249554285
101516.0,2.8268930597420147e-09,3.2364664904659855e-09,0.9989681124421983,3.5003473945303625e-21,1.6961900673585152e-06,0.0,0.0010301853043749433,0.9989681124421983,0.008139642993456236,0.004182949041818715
101537.0,1.0,1.7826337911722428e-21,9.509853375503428e-119,6.73207327545427e-23,3.9246185419756974e-21,0.0,2.2870623723270833e-17,1.0,2.1389399651721368e-13,1.0991977025303735e-13
101547.0,4.84892531868441e-15,0.9961648906140975,5.050849329990798e-27,0.0038351093858925533,4.16263844762183e-15,0.0,2.136561004642469e-33,0.9961648906140975,0.02516459683777959,0.012932044601338002
101550.0,7.495771061349262e-05,1.5355592093580818e-11,3.976668225194463e-29,5.096938039548885e-14,0.999924932334889,0.0,1.0993909201527419e-07,0.999924932334889,0.0007888191180716741,0.000405372837206602
101558.0,0.00030085244947956126,1.225845840476724e-07,3.6714883970850705e-10,1.1537926764035899e-14,5.8340765891613496e-08,0.0,0.9996989662580099,0.9996989662580099,0.0027434986556171604,0.0014098794114152983
101559.0,0.012277937477916329,2.1925799658665678e-26,5.524843170994299e-148,0.9877220625220846,1.086201172315342e-29,0.0,2.715707209580798e-29,0.9877220625220846,0.06622458053080087,0.03403270215891063
101588.0,3.8448912913001634e-09,0.0009733739639755913,0.9990265755302751,9.482730523959981e-19,2.40605564559056e-12,0.0,4.66584535668057e-08,0.9990265755302751,0.007723910229854095,0.00396930466373478
101590.0,3.026998582404708e-08,0.00018963259169899228,3.8235185998232687e-13,1.309178848828748e-06,2.1165091632086525e-06,0.0,0.9998069114499224,0.9998069114499224,0.0018642133828011818,0.0009580161672450328
101599.0,0.016969273127740655,0.0023925253972301654,3.4405804886898443e-14,0.00028106886068229284,0.9780688495665616,0.0,0.00228828304775191,0.9780688495665616,0.1215123904715378,0.06244501604070917
101606.0,5.233479077244845e-07,3.5471723962308254e-10,3.108131507275412e-06,6.341332817160807e-14,0.9510847610992167,0.0,0.04891160706658612,0.9510847610992167,0.19534842298256583,0.1003892307552855
101609.0,1.4604264950348536e-06,9.044085749309622e-15,3.2279316991249242e-12,1.60016635429388e-15,7.460236773828239e-05,0.0,0.9999239372025277,0.9999239372025277,0.0008046549624250351,0.0004135108513698196
101613.0,0.999999979408486,9.311836186092814e-77,6.963032606831616e-221,2.0591512424004844e-08,1.2022081975447787e-82,0.0,1.5501095870014284e-238,0.999999979408486,3.8502824330726134e-07,1.9786537600113867e-07
101626.0,8.20252396264939e-06,0.00046361008501449077,0.9995111199243083,1.32919357963568e-13,6.523309209777039e-07,0.0,1.6415135662009422e-05,0.9995111199243083,0.004333849803187757,0.0022271582299376587
101647.0,1.306693232612573e-06,0.0002673335129804563,0.9997313596778039,1.1538711197719222e-10,5.949482957064379e-13,0.0,7.79215626950443e-16,0.9997313596778039,0.002485666424594453,0.0012773798552832344
101659.0,5.505549448719357e-08,0.0002928252432603742,0.9997049096990149,2.346135171296257e-16,2.205434005353237e-06,0.0,4.568223618359167e-09,0.9997049096990149,0.002707186618776377,0.0013912187158747504
101662.0,2.5081620143737824e-05,6.3868967417656996e-18,4.5893297995523884e-23,5.745365640432967e-07,0.002537852658686457,0.0,0.9974364911846052,0.9974364911846052,0.0180014915909784,0.009250936688786807
101664.0,0.002244945753766041,0.9788030328889421,1.6905812650329679e-06,2.372761917238936e-07,0.018950093498817454,0.0,1.0174716819436358e-12,0.9788030328889421,0.10984394048630962,0.056448618935276064
101668.0,0.005182076195806467,2.839120215280165e-07,9.217516888580097e-12,1.5016488213657608e-09,0.02466940018328122,0.0,0.9701482381980261,0.9701482381980261,0.14800778768760978,0.07606095675047667
101677.0,5.924664435721323e-06,6.088879488962764e-08,5.822755475853295e-07,4.484627397309178e-08,0.0008790722367175841,0.0,0.9991143150882321,0.9991143150882321,0.007152451808826714,0.003675633128435573
101681.0,4.0048792947680185e-08,0.057496558426498395,0.9425012716350433,1.9539913269829734e-11,2.1177593389112156e-06,0.0,1.2110784617563249e-08,0.9425012716350433,0.22005352888724822,0.11308514372777091
101693.0,0.15121168311657315,0.8484424847612627,2.203707049584809e-31,2.247294235495708e-05,0.00032335917976431997,0.0,4.659589598656161e-14,0.8484424847612627,0.42793348206578113,0.21991430707812037
101711.0,1.0372990507758273e-06,0.00010476696644995235,8.489505348214596e-15,8.262414346054547e-05,0.996172572166198,0.0,0.0036389994248325636,0.996172572166198,0.026008004157890775,0.013365470225085654
101716.0,0.0033444430751799897,0.007040782866460845,2.5914188432631077e-24,0.9896141978836518,5.761747082340847e-07,0.0,5.072514069076932e-17,0.9896141978836518,0.06429918010770494,0.033043242073083616
