SEQN,ward_K2,ward_K3,ward_K4,ward_K5,ward_K6,ward_K7,complete_K2,complete_K3,complete_K4,complete_K5,complete_K6,complete_K7,average_K2,average_K3,average_K4,average_K5,average_K6,average_K7
93711.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
93717.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93731.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93738.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
93755.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
93758.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
93760.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
93763.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
93766.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
93770.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93775.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
93776.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
93780.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
93789.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
93801.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
93806.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
93811.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93814.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
93815.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
93823.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
93834.0,1,0,0,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0
93837.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
93840.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93843.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
93847.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
93866.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93870.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
93875.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
93888.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93890.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93891.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
93916.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93926.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
93932.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
93950.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
93957.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
93964.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
93968.0,0,2,2,2,2,0,0,0,0,4,4,4,0,2,2,2,5,5
93972.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
93982.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
93984.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
93998.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94012.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94013.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
94015.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94021.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94038.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94040.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
94042.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94044.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94047.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
94050.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94067.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94098.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94105.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94112.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94119.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
94127.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94130.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94139.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94166.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94177.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94181.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94187.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94190.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94193.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94208.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
94223.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94247.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
94250.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94251.0,1,0,3,1,0,6,0,0,1,0,0,0,0,0,0,0,0,0
94259.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
94270.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94274.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94285.0,1,0,0,4,4,4,0,2,2,2,5,5,0,0,1,1,1,1
94290.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94314.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94319.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94324.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
94330.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94337.0,1,0,0,3,1,1,0,0,0,1,1,1,0,0,0,0,0,0
94341.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94375.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
94388.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94392.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94393.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94443.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
94446.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94453.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94463.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
94469.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94474.0,1,0,0,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0
94478.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
94488.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94497.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94509.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
94512.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94530.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94531.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94560.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
94565.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94569.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
94577.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94579.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94589.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94596.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
94608.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94615.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94618.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94624.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
94625.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94627.0,1,0,0,4,4,4,0,0,1,0,2,6,0,0,0,0,0,0
94644.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94651.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94664.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94677.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94686.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94696.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94713.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
94726.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94736.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
94766.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94773.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94775.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
94785.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94786.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
94812.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94844.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94855.0,0,2,2,2,2,0,0,0,0,1,1,1,0,0,0,0,2,6
94879.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94882.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94894.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
94896.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
94909.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94941.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
94945.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
94957.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94966.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94970.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
94998.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95026.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95048.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95056.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95060.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95064.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95077.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95088.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95096.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95168.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95171.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
95190.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
95206.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95210.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
95213.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95216.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95233.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
95239.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
95257.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95262.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95275.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95278.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
95279.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
95284.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95289.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
95296.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95302.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95312.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
95313.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
95333.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95342.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
95353.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95366.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95391.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
95393.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
95394.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95423.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95436.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95445.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95449.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95450.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95455.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95465.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
95469.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95472.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95479.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
95505.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95506.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95509.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95510.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
95514.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95519.0,1,0,0,3,1,1,0,0,0,1,1,1,0,0,0,0,0,2
95525.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
95531.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
95571.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95591.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95594.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95602.0,1,0,0,3,1,1,0,2,2,2,5,5,0,0,0,0,0,0
95611.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95622.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95625.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95652.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
95664.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95665.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95685.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
95690.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95719.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95720.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
95744.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95748.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95756.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95761.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95762.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95765.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95768.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95775.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95785.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95792.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95799.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
95803.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
95809.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95849.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
95851.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95870.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95900.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95903.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95904.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
95915.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
95922.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95950.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95955.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
95968.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95977.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
95990.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
95991.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
96008.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
96031.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96035.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96048.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
96050.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96064.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96074.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
96093.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
96097.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
96103.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
96116.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
96124.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
96133.0,1,0,0,3,1,1,0,0,0,1,1,1,0,0,0,0,0,0
96140.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
96150.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
96160.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96186.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
96196.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
96198.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96205.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
96219.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96222.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96224.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
96226.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
96237.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
96240.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
96249.0,1,0,0,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0
96250.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
96253.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96257.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
96270.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96276.0,1,0,0,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0
96279.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
96283.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
96297.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96308.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
96322.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96325.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96329.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96348.0,0,2,2,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0
96368.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96377.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96392.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
96403.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96415.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96417.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96432.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96433.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96443.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96450.0,1,0,3,1,0,2,0,0,1,0,0,2,0,0,0,0,0,0
96452.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
96479.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96489.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96501.0,1,0,0,4,4,4,0,0,1,0,0,0,0,0,0,0,0,0
96519.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96523.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96548.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96552.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
96553.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96558.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
96566.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96574.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96576.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
96582.0,0,2,2,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0
96590.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96593.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
96600.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96609.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96624.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96628.0,1,0,0,3,1,1,0,0,1,0,0,2,0,0,0,0,0,0
96630.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
96634.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
96638.0,1,0,0,3,1,1,0,0,1,0,2,6,0,0,0,0,0,0
96651.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96659.0,0,1,1,0,3,3,0,0,1,0,0,0,0,0,0,0,0,0
96663.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96672.0,0,2,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0
96681.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
96705.0,1,0,0,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0
96708.0,0,1,1,0,5,5,0,0,1,0,0,0,0,0,0,0,0,0
96725.0,0,1,1,0,3,3,0,0,1,0,0,2,0,0,0,0,0,0
96748.0,1,0,3,1,0,6,0,0,1,0,0,2,0,0,0,0,0,0
96750.0,0,1,1,0,5,5,0,0,1,0,0,2,0,0,0,0,0,0
